106
10.17,1.09
10.951,1.631
11.99,2.245
12.994,2.944
14.028,3.783
15.139,4.826
16.245,6.0
18.422,8.406
19.829,9.87
20.701,10.72
21.916,11.801
22.544,12.317
23.218,12.805
24.515,13.773
26.921,15.309
32.195,18.552
34.233,19.967
34.566,20.214
36.334,21.645
37.664,22.939
37.954,23.232
38.756,24.17
39.282,24.822
40.195,26.175
40.995,27.609
41.673,29.104
41.828,29.483
42.339,31.041
42.712,32.636
42.97,34.253
43.138,35.882
43.307,37.912
43.307,45.315
0.0,45.315
87.566,40
0.0,0.0
11.148,0.0
12.118,0.0
13.483,0.0
14.026,0.0
15.059,0.509
15.105,0.537
15.311,0.609
15.719,0.775
16.548,1.025
17.349,1.342
18.743,1.931
19.517,2.309
20.281,2.712
21.219,3.241
21.959,3.692
23.233,4.509
24.638,5.489
26.02,6.514
32.647,11.706
34.665,13.361
34.83,13.505
35.301,13.959
36.438,14.983
36.592,15.136
38.076,16.732
39.159,18.049
39.315,18.254
40.309,19.68
41.293,21.369
42.05,22.947
42.476,24.133
42.484,24.159
42.632,24.568
42.69,24.777
42.986,26.262
43.207,27.764
43.307,29.305
43.307,45.315
0.0,45.315
106.89,30
0.0,0.0
17.957,0.0
20.569,0.0
20.951,0.0
21.124,0.0
22.661,0.479
22.884,0.526
24.021,0.925
25.34,1.374
26.175,1.692
27.02,2.043
27.855,2.415
29.499,3.217
29.903,3.43
31.296,4.215
32.649,5.064
33.772,5.845
34.864,6.688
36.587,8.203
38.017,9.706
38.321,10.054
39.459,11.506
40.605,13.233
41.499,14.843
42.224,16.475
42.758,18.048
43.071,19.622
43.307,20.976
43.307,45.315
0.0,45.315
126.213,41
0.0,0.0
24.575,0.0
26.359,0.0
26.592,0.0
27.076,0.0
27.648,0.243
27.769,0.245
27.888,0.26
28.353,0.371
29.06,0.482
29.295,0.527
30.452,0.805
32.045,1.245
32.263,1.317
33.824,2.007
34.268,2.185
35.348,2.694
35.962,3.06
36.602,3.396
36.806,3.527
37.39,3.948
37.598,4.072
37.797,4.206
38.877,5.165
39.186,5.52
39.538,5.855
39.698,6.037
40.516,7.232
40.674,7.416
40.822,7.607
41.501,8.884
41.742,9.297
41.845,9.514
42.37,10.861
42.534,11.31
42.929,12.694
42.974,12.929
43.207,14.61
43.307,16.511
43.307,45.315
0.0,45.315
145.537,28
0.0,0.0
31.147,0.0
33.461,0.0
33.628,0.0
34.076,0.0
35.177,0.493
35.812,0.63
35.973,0.69
36.446,0.824
37.269,1.256
38.174,1.657
38.623,1.879
39.05,2.127
39.72,2.603
39.851,2.707
40.222,3.039
40.567,3.397
41.183,4.164
41.328,4.366
41.889,5.28
42.385,6.327
42.476,6.557
42.919,7.975
42.979,8.215
43.215,9.68
43.307,11.159
43.307,45.315
0.0,45.315
164.861,25
0.0,0.0
36.878,0.0
37.127,0.0
37.701,0.0
37.941,0.0
39.37,0.776
39.656,0.934
40.209,1.235
40.42,1.374
40.621,1.526
40.814,1.687
41.188,2.029
41.535,2.397
41.849,2.782
41.997,2.985
42.136,3.195
42.383,3.636
42.712,4.317
42.892,4.788
43.101,5.514
43.156,5.758
43.214,6.134
43.307,6.51
43.307,45.315
0.0,45.315
184.185,21
0.0,0.0
38.446,0.0
39.025,0.0
39.37,0.0
39.509,0.0
40.285,0.344
40.604,0.467
40.847,0.734
41.126,1.034
41.51,1.37
41.69,1.549
41.862,1.737
42.173,2.129
42.454,2.551
42.577,2.772
42.685,3.001
43.174,4.44
43.23,5.014
43.307,6.786
43.307,45.315
0.0,45.315
203.509,21
0.0,0.0
38.448,0.0
39.026,0.0
39.37,0.0
39.836,0.0
40.285,0.342
40.847,0.732
41.129,1.031
41.512,1.367
41.865,1.734
42.175,2.127
42.456,2.549
42.58,2.77
42.688,2.999
42.78,3.235
43.174,4.439
43.23,5.013
43.25,5.265
43.307,6.784
43.307,45.315
0.0,45.315
222.832,21
0.0,0.0
38.448,0.0
39.026,0.0
39.37,0.0
39.836,0.0
40.285,0.345
40.604,0.466
40.847,0.735
41.125,1.033
41.865,1.734
42.175,2.127
42.456,2.549
42.58,2.77
42.688,2.999
42.78,3.235
43.174,4.439
43.23,5.013
43.25,5.265
43.307,6.784
43.307,45.315
0.0,45.315
242.156,21
0.0,0.0
38.448,0.0
39.026,0.0
39.37,0.0
39.836,0.0
40.285,0.342
40.604,0.466
40.847,0.735
41.125,1.033
41.865,1.734
42.175,2.127
42.456,2.549
42.58,2.77
42.688,2.999
42.78,3.235
43.174,4.439
43.23,5.013
43.25,5.265
43.307,6.784
43.307,45.315
0.0,45.315
261.48,21
0.0,0.0
38.448,0.0
39.026,0.0
39.37,0.0
39.836,0.0
40.285,0.342
40.604,0.466
40.847,0.735
41.125,1.034
41.865,1.734
42.175,2.127
42.456,2.549
42.58,2.77
42.688,2.999
42.78,3.235
43.174,4.439
43.23,5.013
43.25,5.265
43.307,6.784
43.307,45.315
0.0,45.315
280.804,21
0.0,0.0
38.448,0.0
39.026,0.0
39.37,0.0
39.836,0.0
40.285,0.342
40.604,0.466
40.847,0.735
41.125,1.034
41.865,1.734
42.175,2.127
42.456,2.549
42.58,2.77
42.688,2.999
42.78,3.235
43.174,4.439
43.23,5.013
43.25,5.265
43.307,6.784
43.307,45.315
0.0,45.315
300.128,21
0.0,0.0
38.448,0.0
39.026,0.0
39.37,0.0
39.836,0.0
40.285,0.342
40.604,0.466
40.847,0.735
41.125,1.034
41.865,1.734
42.175,2.127
42.456,2.549
42.58,2.77
42.688,2.999
42.78,3.235
43.174,4.439
43.23,5.013
43.25,5.265
43.307,6.784
43.307,45.315
0.0,45.315
319.451,22
0.0,0.0
38.448,0.0
39.026,0.0
39.37,0.0
39.836,0.0
40.285,0.342
40.604,0.466
40.847,0.735
41.125,1.034
41.693,1.547
41.865,1.734
42.175,2.127
42.456,2.549
42.58,2.77
42.688,2.999
42.779,3.235
43.174,4.439
43.23,5.013
43.25,5.265
43.307,6.784
43.307,45.315
0.0,45.315
338.775,21
0.0,0.0
38.451,0.0
39.029,0.0
39.37,0.0
39.836,0.0
40.285,0.34
40.604,0.466
40.847,0.735
41.125,1.034
41.868,1.733
42.028,1.925
42.324,2.333
42.46,2.547
42.584,2.768
42.694,2.996
42.876,3.469
43.179,4.435
43.232,5.01
43.307,6.275
43.307,45.315
0.0,45.315
358.099,25
0.0,0.0
38.251,0.0
38.43,0.0
38.683,0.0
39.032,0.0
39.659,0.472
40.19,0.807
40.282,0.92
40.579,1.201
40.985,1.509
41.365,1.847
41.718,2.209
42.041,2.592
42.193,2.795
42.335,3.004
42.464,3.221
42.807,3.9
42.901,4.134
42.976,4.375
43.158,5.11
43.2,5.36
43.228,5.611
43.255,6.369
43.307,45.315
0.0,45.315
377.423,26
0.0,0.0
36.705,0.0
36.95,0.0
37.188,0.0
37.419,0.0
38.301,0.669
38.746,0.908
39.59,1.451
39.993,1.759
40.733,2.427
41.085,2.785
41.416,3.154
42.025,3.951
42.161,4.162
42.514,4.825
42.616,5.054
42.698,5.29
42.83,5.775
42.935,6.263
42.971,6.51
42.988,6.76
43.025,8.261
43.025,31.281
43.307,33.283
43.307,45.315
0.0,45.316
396.747,29
0.0,0.0
32.901,0.0
33.729,0.0
33.901,0.0
33.973,0.0
35.192,0.429
35.43,0.499
36.108,0.759
36.548,0.968
36.975,1.208
37.798,1.742
38.198,2.036
38.945,2.67
39.304,3.006
39.978,3.727
40.297,4.096
40.893,4.878
41.174,5.285
41.68,6.129
41.793,6.349
41.884,6.577
42.312,7.986
42.364,8.225
42.397,8.467
42.489,9.939
42.518,33.022
43.307,38.913
43.307,45.315
0.0,45.315
416.07,36
0.0,0.0
29.682,0.0
30.442,0.0
30.671,0.0
31.112,0.0
32.206,0.509
32.325,0.56
32.673,0.757
32.886,0.837
33.1,0.903
33.318,0.993
34.171,1.429
34.986,1.907
35.954,2.598
36.702,3.2
37.052,3.522
37.721,4.195
38.353,4.916
38.928,5.668
39.454,6.472
39.574,6.678
40.317,8.178
40.415,8.396
40.851,9.764
40.909,9.996
41.077,10.939
41.145,11.41
41.188,11.885
41.241,13.317
41.219,30.98
41.259,32.903
41.71,39.098
41.735,39.338
43.307,41.003
43.307,45.315
0.0,45.315
435.394,34
0.0,0.0
25.325,0.0
26.078,0.0
26.452,0.0
26.903,0.0
29.217,0.881
29.432,0.959
30.275,1.355
30.872,1.695
31.32,1.888
32.48,2.6
33.599,3.401
34.307,3.982
35.311,4.936
35.924,5.623
36.213,5.983
37.002,7.114
37.239,7.508
37.954,8.958
38.035,9.175
38.53,10.711
38.68,11.441
38.83,12.064
38.874,12.291
39.057,13.656
39.103,14.116
39.183,15.485
39.22,30.691
39.257,32.09
39.33,32.991
40.266,39.374
40.449,41.196
41.032,45.315
0.0,45.315
454.718,37
0.0,0.0
18.585,0.0
19.89,0.0
20.951,0.0
22.231,0.0
24.6,0.903
24.606,0.945
24.805,1.018
25.804,1.504
26.774,2.062
27.335,2.437
28.447,3.098
28.795,3.322
29.504,3.854
30.169,4.405
31.121,5.285
32.002,6.235
32.545,6.918
33.039,7.63
33.267,8.003
33.883,9.152
34.078,9.542
34.243,9.947
34.677,11.186
34.797,11.606
35.102,12.883
35.36,14.614
35.481,15.919
35.572,17.683
35.652,31.218
35.674,31.652
35.823,32.964
35.89,33.379
37.417,39.766
37.856,41.471
38.754,45.315
0.0,45.315
471.281,34
0.0,0.0
15.893,0.0
17.085,0.0
17.497,0.0
18.02,0.0
20.819,1.415
21.578,1.698
21.981,1.998
22.42,2.343
22.861,2.571
23.463,2.961
24.466,3.681
25.422,4.475
26.305,5.299
26.871,5.903
27.127,6.217
28.107,7.51
28.222,7.677
28.941,8.907
29.137,9.262
29.793,10.761
30.317,12.309
30.422,12.707
30.703,13.909
30.91,15.125
31.06,16.349
31.165,17.578
31.239,19.213
31.285,30.744
31.412,32.379
31.451,32.579
31.972,34.348
35.553,45.315
0.0,45.315
475.062,39
0.0,0.0
14.687,0.0
15.661,0.0
16.012,0.0
16.562,0.0
17.091,0.249
17.443,0.41
17.749,0.533
18.332,0.87
19.175,1.301
20.019,1.749
20.434,1.978
21.464,2.536
22.063,3.007
22.943,3.596
23.739,4.23
24.187,4.615
24.527,4.937
25.572,6.024
26.218,6.797
26.896,7.778
27.223,8.262
27.991,9.695
28.27,10.321
28.84,11.846
29.289,13.437
29.396,13.9
29.683,15.55
29.853,17.054
29.895,17.524
29.977,19.041
30.003,21.019
30.029,30.58
30.119,32.04
30.144,32.272
30.284,32.844
30.296,32.884
35.206,45.315
0.0,45.315
475.066,39
0.0,0.0
14.686,0.0
15.659,0.0
16.01,0.0
16.561,0.0
17.09,0.249
17.442,0.41
17.748,0.533
18.331,0.87
19.175,1.302
20.019,1.75
20.434,1.978
21.463,2.537
22.063,3.007
22.942,3.596
23.739,4.231
24.187,4.616
24.526,4.937
25.571,6.024
26.218,6.798
26.895,7.778
27.222,8.263
27.99,9.695
28.269,10.322
28.839,11.847
29.288,13.437
29.395,13.9
29.682,15.551
29.852,17.054
29.894,17.524
29.976,19.041
30.002,21.019
30.028,30.58
30.117,32.04
30.143,32.272
30.283,32.844
30.295,32.884
35.206,45.315
0.0,45.315
482.323,39
0.0,0.0
13.027,0.0
13.581,0.0
13.816,0.0
14.748,0.0
16.619,0.726
17.647,1.196
18.212,1.555
19.093,1.959
19.933,2.398
21.088,2.879
21.489,3.136
22.254,3.677
23.346,4.281
24.06,4.91
24.734,5.587
25.056,5.94
25.358,6.306
26.191,7.47
26.594,8.096
27.14,9.085
27.365,9.52
27.922,10.82
28.094,11.26
28.535,12.616
28.884,13.992
28.989,14.455
29.232,15.847
29.406,17.26
29.451,17.73
29.542,19.15
29.586,21.028
29.915,30.59
29.997,32.228
30.038,32.459
30.013,33.352
29.061,33.469
33.884,49.808
0.0,49.808
487.844,37
0.0,0.0
10.926,0.0
11.5,0.0
12.067,0.0
13.257,0.0
16.16,1.086
17.527,1.633
18.85,2.281
19.71,2.771
20.545,3.31
21.53,4.026
22.46,4.823
23.314,5.687
24.092,6.639
24.929,7.846
25.059,8.052
25.871,9.561
26.451,10.905
26.63,11.356
27.092,12.745
27.568,14.612
27.832,16.049
28.022,17.496
28.071,17.98
28.174,19.435
28.214,20.892
28.217,30.691
28.226,31.027
28.295,31.826
28.305,32.079
28.342,32.396
28.067,32.631
27.893,33.089
27.761,34.426
34.727,48.859
35.157,53.478
0.0,53.478
490.81,38
0.0,0.0
9.635,0.0
10.34,0.0
10.905,0.0
12.453,0.0
13.478,0.162
13.247,0.233
13.34,0.298
13.503,0.409
13.916,0.492
13.996,0.581
14.401,0.771
15.608,1.348
16.388,1.733
17.042,2.091
18.071,2.758
18.585,3.139
19.826,4.006
20.359,4.415
21.59,5.519
22.478,6.472
23.776,8.283
25.088,10.881
25.72,12.625
25.861,13.07
26.295,14.803
26.703,17.293
26.858,18.984
26.89,19.443
26.935,21.226
